seqnames,start,end,width,strand,Conc,Conc_Pantr2KO,Conc_WT,Fold,p.value,FDR,peak,feature,feature.ranges.start,feature.ranges.end,feature.ranges.width,feature.strand,distance,insideFeature,distanceToSite,gene_name
chr8,81342295,81342495,201,*,6.113012976307267,6.576939377740313,5.425002977840504,0.23421112459899845,0.03334521608219047,0.589812955423658,30027,ENSMUSG00000037940,81342556,82125036,782481,+,60,upstream,60,Inpp4b
chr1,21166334,21166534,201,*,5.316189830558234,5.787400407138873,4.611860642210123,0.2313111631348269,0.033376755028955145,0.589812955423658,114,ENSMUSG00000100819,21178988,21187427,8440,+,12453,upstream,12453,Gm2693
chr1,86018321,86018521,201,*,5.175008822611013,5.629673350132121,4.50736939895542,0.23700986821675354,0.033417199789516204,0.589812955423658,839,ENSMUSG00000099342,86014403,86015886,1484,-,2434,upstream,2434,Gm18180
chr1,86018321,86018521,201,*,5.175008822611013,5.629673350132121,4.50736939895542,0.23700986821675354,0.033417199789516204,0.589812955423658,839,ENSMUSG00000026226,86016816,86029958,13143,+,0,inside,1504,Spata3
chr5,106891905,106892105,201,*,4.900711006269932,5.39685503692877,4.1384245813047444,0.22215513317050825,0.03343882080493939,0.589812955423658,24190,ENSMUSG00000098703,106879600,106879698,99,-,12206,upstream,12206,Gm27527
chr5,106891905,106892105,201,*,4.900711006269932,5.39685503692877,4.1384245813047444,0.22215513317050825,0.03343882080493939,0.589812955423658,24190,ENSMUSG00000067047,106906738,106906980,243,+,14632,upstream,14632,Olfr719-ps
chr4,45513986,45514186,201,*,4.874056023879664,5.357848094742686,4.140897672755246,0.22648497976796722,0.0334489936689994,0.589812955423658,21343,ENSMUSG00000088892,45500485,45500552,68,-,13433,upstream,13433,Gm22518
chr11,104550455,104550655,201,*,6.8772563801780935,7.316712355422277,6.242180926010362,0.24310109143072597,0.03347238006459659,0.589812955423658,5862,ENSMUSG00000020687,104502745,104550620,47876,-,0,overlapStart,0,Cdc27
chr11,104550455,104550655,201,*,6.8772563801780935,7.316712355422277,6.242180926010362,0.24310109143072597,0.03347238006459659,0.589812955423658,5862,ENSMUSG00000061086,104550663,104595753,45091,+,7,upstream,7,Myl4
chr14,104522452,104522652,201,*,5.790245769381658,6.223137380347227,5.168898190178167,0.24525958725381855,0.03360854075043251,0.589812955423658,10361,ENSMUSG00000022120,104477534,104522666,45133,-,0,inside,13,Rnf219
chr16,30973608,30973808,201,*,5.5775923997723575,6.045442361619537,4.880825391484602,0.23151858490833094,0.03362784572467387,0.589812955423658,12355,ENSMUSG00000087605,30969393,30973518,4126,-,89,upstream,89,Gm15742
chr2,25318990,25319190,201,*,5.641894098057557,6.098911975897185,4.9691182502836435,0.23629492279232786,0.033628546430765016,0.589812955423658,16787,ENSMUSG00000026959,25291181,25319187,28007,-,0,overlapStart,0,Grin1
chr2,25318990,25319190,201,*,5.641894098057557,6.098911975897185,4.9691182502836435,0.23629492279232786,0.033628546430765016,0.589812955423658,16787,ENSMUSG00000036646,25332338,25352212,19875,+,13147,upstream,13147,Man1b1
chr5,52669633,52669833,201,*,6.200632041788432,6.642890362137692,5.559636878431455,0.2415720609257093,0.033639131596138475,0.589812955423658,23719,ENSMUSG00000029173,52640087,52669729,29643,-,0,overlapStart,0,Sepsecs
chr19,43753288,43753488,201,*,6.315348430434122,6.749617409884903,5.691136368765261,0.24456583149330843,0.03366892519383914,0.589812955423658,16225,ENSMUSG00000040018,43733254,43753000,19747,-,287,upstream,287,Cox15
chr19,43753288,43753488,201,*,6.315348430434122,6.749617409884903,5.691136368765261,0.24456583149330843,0.03366892519383914,0.589812955423658,16225,ENSMUSG00000025193,43752996,43768638,15643,+,0,inside,291,Cutc
chrX,10485751,10485951,201,*,5.168892276056494,5.640871328031851,4.462825767642609,0.23004020013017898,0.033729341117372955,0.589812955423658,32951,ENSMUSG00000058254,10485158,10596605,111448,+,0,inside,592,Tspan7
chr18,64339872,64340072,201,*,6.432225147324287,6.887993706074034,5.762179384527883,0.23631788651564156,0.03376879437184954,0.589812955423658,15198,ENSMUSG00000045991,64340364,64398488,58125,+,291,upstream,291,Onecut2
chr5,53258098,53258298,201,*,4.124685410966653,4.69076282847844,3.1799012220579157,0.19287178729800847,0.03392171462874293,0.589812955423658,23725,ENSMUSG00000061461,53267106,53283510,16405,+,8807,upstream,8807,Smim20
chr2,70561144,70561344,201,*,5.436017436201562,5.896774401073508,4.755025476522894,0.233777029268229,0.03392661142833379,0.589812955423658,17472,ENSMUSG00000087264,70489940,70563357,73418,-,0,inside,2012,Gad1os
chr5,125382747,125382947,201,*,5.692384980654413,6.151337383333628,5.015366790671387,0.2344398388654242,0.033997230257890386,0.589812955423658,24668,ENSMUSG00000072612,125389322,125390554,1233,+,6374,upstream,6374,Gm10382
chr16,13256360,13256560,201,*,5.628086133763702,6.076813662265251,4.973287350612838,0.23840365003140176,0.03402075682590002,0.589812955423658,12065,ENSMUSG00000009569,13256481,13417529,161049,+,0,overlapStart,0,Mkl2
chr5,30647782,30647982,201,*,6.69644051466673,7.135839694519911,6.06148466643502,0.24172349856256725,0.034138801792346345,0.589812955423658,23447,ENSMUSG00000029175,30647933,30659731,11799,+,0,overlapStart,0,Slc35f6
chr5,30647782,30647982,201,*,6.69644051466673,7.135839694519911,6.06148466643502,0.24172349856256725,0.034138801792346345,0.589812955423658,23447,ENSMUSG00000093710,30647936,30648015,80,+,0,overlapStart,0,Mir5625
chr7,109083228,109083428,201,*,4.623085562453635,5.134405318098486,3.823832229030456,0.21430982912807567,0.03418192279870112,0.589812955423658,28388,ENSMUSG00000048330,109034312,109083331,49020,-,0,overlapStart,0,Ric3
chr7,109083228,109083428,201,*,4.623085562453635,5.134405318098486,3.823832229030456,0.21430982912807567,0.03418192279870112,0.589812955423658,28388,ENSMUSG00000094199,109076136,109076242,107,-,6985,upstream,6985,Gm25450
chr15,5143685,5143885,201,*,6.577456218140639,7.0194628687407805,5.936994149879004,0.24075009172701994,0.03419486799187211,0.589812955423658,10519,ENSMUSG00000050697,5143861,5181899,38039,+,0,overlapStart,0,Prkaa1
chr6,125096048,125096248,201,*,6.359415519499416,6.797757392803984,5.7266835960976215,0.24212066131310309,0.03420563697385332,0.589812955423658,26681,ENSMUSG00000063870,125095981,125130591,34611,+,0,inside,66,Chd4
chr6,125096048,125096248,201,*,6.359415519499416,6.797757392803984,5.7266835960976215,0.24212066131310309,0.03420563697385332,0.589812955423658,26681,ENSMUSG00000098762,125097024,125097086,63,+,775,upstream,775,Mir7045
chr12,75176784,75176984,201,*,6.147016113572427,6.603007205855559,5.47648460844954,0.23507312340081132,0.03428710534414612,0.589812955423658,7077,ENSMUSG00000034402,74897217,75177332,280116,-,0,inside,347,Kcnh5
chr9,108827005,108827205,201,*,5.245853817228278,5.708972576839498,4.559636878431455,0.23289785084048692,0.03429345520360367,0.589812955423658,32601,ENSMUSG00000103785,108823938,108825098,1161,-,1906,upstream,1906,RP24-571H12.4
chr9,108827005,108827205,201,*,5.245853817228278,5.708972576839498,4.559636878431455,0.23289785084048692,0.03429345520360367,0.589812955423658,32601,ENSMUSG00000023473,108826320,108852969,26650,+,0,inside,684,Celsr3
chr16,37868275,37868475,201,*,6.360960273741067,6.7992542233053825,5.728329032766869,0.24176539883832718,0.034317068911734694,0.589812955423658,12506,ENSMUSG00000034158,37868389,37888858,20470,+,0,overlapStart,0,Lrrc58
chr16,37868275,37868475,201,*,6.360960273741067,6.7992542233053825,5.728329032766869,0.24176539883832718,0.034317068911734694,0.589812955423658,12506,ENSMUSG00000083405,37882542,37883631,1090,+,14066,upstream,14066,Gm15725
chr12,84996178,84996378,201,*,6.687244675818374,7.128153099508461,6.049105519066019,0.24084836372060536,0.034320376264126214,0.589812955423658,7287,ENSMUSG00000021244,84996321,85070515,74195,+,0,overlapStart,0,Ylpm1
chr12,8771263,8771463,201,*,6.347794576821537,6.801691193364772,5.681825439874958,0.23554064814553022,0.034505675103313566,0.589812955423658,6421,ENSMUSG00000096940,8764901,8771181,6281,-,81,upstream,81,Gm4755
chr12,8771263,8771463,201,*,6.347794576821537,6.801691193364772,5.681825439874958,0.23554064814553022,0.034505675103313566,0.589812955423658,6421,ENSMUSG00000020592,8771323,8793715,22393,+,0,overlapStart,0,Sdc1
chr6,80018837,80019037,201,*,5.139468686086947,5.595548274239966,4.468743947428813,0.23420514236631612,0.034724116871746084,0.589812955423658,25930,ENSMUSG00000052581,80018877,80810143,791267,+,0,overlapStart,0,Lrrtm4
chr3,137867761,137867961,201,*,5.8042856260672595,6.247336677590936,5.161609376226532,0.2385743265101346,0.03507349537604545,0.589812955423658,20721,ENSMUSG00000074212,137867675,137916557,48883,+,0,inside,85,Dnajb14
chr8,34146677,34146877,201,*,5.976733065088999,6.409338030361971,5.355980558993729,0.24191548282916736,0.035172111442101646,0.589812955423658,29520,ENSMUSG00000031513,34135572,34147033,11462,-,0,inside,155,Leprotl1
chr8,34146677,34146877,201,*,5.976733065088999,6.409338030361971,5.355980558993729,0.24191548282916736,0.035172111442101646,0.589812955423658,29520,ENSMUSG00000031532,34154563,34170845,16283,+,7685,upstream,7685,Saraf
chr1,33814380,33814580,201,*,6.706695953222329,7.146982254200055,6.0698702369659685,0.23912197138075736,0.035309298022357154,0.589812955423658,167,ENSMUSG00000042197,33761545,33814595,53051,-,0,inside,14,Zfp451
chr9,107645682,107645882,201,*,5.620831871286145,6.051862262434839,5.003341690072089,0.24225220199382475,0.03539846057236561,0.589812955423658,32544,ENSMUSG00000032562,107614125,107635367,21243,-,10314,upstream,10314,Gnai2
chr9,107645682,107645882,201,*,5.620831871286145,6.051862262434839,5.003341690072089,0.24225220199382475,0.03539846057236561,0.589812955423658,32544,ENSMUSG00000102324,107630776,107632539,1764,-,13142,upstream,13142,RP23-456B9.18
chr2,121866800,121867000,201,*,7.147169544457482,7.61011252783307,6.461342421560051,0.22999012037424893,0.03544481711420367,0.589812955423658,18117,ENSMUSG00000086913,121865781,121866717,937,-,82,upstream,82,Gm14019
chr2,121866800,121867000,201,*,7.147169544457482,7.61011252783307,6.461342421560051,0.22999012037424893,0.03544481711420367,0.589812955423658,18117,ENSMUSG00000060227,121866970,121936220,69251,+,0,overlapStart,0,Casc4
chr15,81871862,81872062,201,*,5.981985979921602,6.4115520801542925,5.367519841198437,0.24259582656587872,0.03559929034701749,0.589812955423658,11377,ENSMUSG00000048546,81848270,81858326,10057,-,13535,upstream,13535,Tob2
chr15,81871862,81872062,201,*,5.981985979921602,6.4115520801542925,5.367519841198437,0.24259582656587872,0.03559929034701749,0.589812955423658,11377,ENSMUSG00000061360,81865319,81871911,6593,-,0,overlapStart,0,Phf5a
chr15,81871862,81872062,201,*,5.981985979921602,6.4115520801542925,5.367519841198437,0.24259582656587872,0.03559929034701749,0.589812955423658,11377,ENSMUSG00000022477,81872309,81915133,42825,+,246,upstream,246,Aco2
chr3,103279595,103279795,201,*,6.476500671812937,6.89356894941745,5.887468018525859,0.24705662448725288,0.03572886165734886,0.589812955423658,20273,ENSMUSG00000033014,103279293,103358768,79476,+,0,inside,301,Trim33
chr9,3533071,3533271,201,*,6.161718303027712,6.616469640163982,5.493889881681557,0.23235282665764084,0.03580577990085064,0.589812955423658,30955,ENSMUSG00000041624,3532354,3897342,364989,+,0,inside,716,Gucy1a2
chr3,84040128,84040328,201,*,6.527609752984373,6.9538480047541,5.919981442153196,0.24323140476636196,0.03582091533770189,0.589812955423658,19861,ENSMUSG00000033767,83897655,84040175,142521,-,0,overlapStart,0,D930015E06Rik
chr15,5185418,5185618,201,*,4.831431851633925,5.311811900352352,4.106173868044105,0.22214885009788873,0.035847271540378374,0.589812955423658,10520,ENSMUSG00000087532,5175085,5185723,10639,-,0,inside,104,Gm15938
chr15,5185418,5185618,201,*,4.831431851633925,5.311811900352352,4.106173868044105,0.22214885009788873,0.035847271540378374,0.589812955423658,10520,ENSMUSG00000022151,5185525,5218336,32812,+,0,overlapStart,0,Ttc33
chr2,45109914,45110114,201,*,4.62697434818434,5.115061814761839,3.883781446707657,0.2190656742585332,0.0360917888762671,0.589812955423658,17233,ENSMUSG00000052248,45111138,45114087,2950,+,1023,upstream,1023,Zeb2os
chr2,45109914,45110114,201,*,4.62697434818434,5.115061814761839,3.883781446707657,0.2190656742585332,0.0360917888762671,0.589812955423658,17233,ENSMUSG00000098566,45111171,45111301,131,+,1056,upstream,1056,Gm27761
chr2,45109914,45110114,201,*,4.62697434818434,5.115061814761839,3.883781446707657,0.2190656742585332,0.0360917888762671,0.589812955423658,17233,ENSMUSG00000098654,45112488,45112548,61,+,2373,upstream,2373,Gm27676
chr2,45109914,45110114,201,*,4.62697434818434,5.115061814761839,3.883781446707657,0.2190656742585332,0.0360917888762671,0.589812955423658,17233,ENSMUSG00000099117,45113313,45113415,103,+,3198,upstream,3198,Gm27404
chr2,45109914,45110114,201,*,4.62697434818434,5.115061814761839,3.883781446707657,0.2190656742585332,0.0360917888762671,0.589812955423658,17233,ENSMUSG00000098367,45113908,45113984,77,+,3793,upstream,3793,Gm27645
chr8,35495381,35495581,201,*,5.534050906342579,5.9963774963720455,4.849589541735962,0.22914747045026998,0.0361371538532576,0.589812955423658,29541,ENSMUSG00000031527,35465265,35495533,30269,-,0,overlapStart,0,Eri1
chr2,79456734,79456934,201,*,5.475069351862615,5.932083700791066,4.802301226284944,0.23123020521030857,0.036232720837296305,0.589812955423658,17606,ENSMUSG00000075256,79330543,79456785,126243,-,0,overlapStart,0,Cerkl
chr2,79456734,79456934,201,*,5.475069351862615,5.932083700791066,4.802301226284944,0.23123020521030857,0.036232720837296305,0.589812955423658,17606,ENSMUSG00000034701,79452521,79456751,4231,-,0,overlapStart,0,Neurod1
chr2,79456734,79456934,201,*,5.475069351862615,5.932083700791066,4.802301226284944,0.23123020521030857,0.036232720837296305,0.589812955423658,17606,ENSMUSG00000097843,79453985,79461107,7123,+,0,inside,2748,Gm26755
chr1,171345571,171345771,201,*,5.717796623247173,6.169046375244145,5.057563140761132,0.23300379172250288,0.03623311548733596,0.589812955423658,1874,ENSMUSG00000013997,171338008,171345646,7639,-,0,overlapStart,0,Nit1
chr1,171345571,171345771,201,*,5.717796623247173,6.169046375244145,5.057563140761132,0.23300379172250288,0.03623311548733596,0.589812955423658,1874,ENSMUSG00000006412,171345670,171359254,13585,+,0,overlapStart,0,Pfdn2
chr1,171345571,171345771,201,*,5.717796623247173,6.169046375244145,5.057563140761132,0.23300379172250288,0.03623311548733596,0.589812955423658,1874,ENSMUSG00000102929,171354126,171355415,1290,+,8354,upstream,8354,RP23-191A19.1
chr1,86046030,86046230,201,*,5.023208775670345,5.505133178758383,4.294382588706671,0.22065417568698745,0.03633384775017068,0.589812955423658,841,ENSMUSG00000026227,86045863,86055456,9594,+,0,inside,166,2810459M11Rik
chr3,145293374,145293574,201,*,4.682541574354276,5.170991098127465,3.938498294925453,0.21867762155215628,0.03646508541174291,0.589812955423658,20807,ENSMUSG00000028197,145292472,145552011,259540,+,0,inside,901,Col24a1
chr1,10991085,10991285,201,*,4.377123071978567,4.8927972645936375,3.5670119186824887,0.20715943585276647,0.03648568369348293,0.589812955423658,45,ENSMUSG00000048960,10993465,11303681,310217,+,2179,upstream,2179,Prex2
chr19,10204088,10204288,201,*,6.26526726632487,6.689617051399366,5.6614979042030065,0.24264605167477485,0.03659237348400673,0.589812955423658,15800,ENSMUSG00000024742,10199132,10204169,5038,-,0,overlapStart,0,Fen1
chr19,10204088,10204288,201,*,6.26526726632487,6.689617051399366,5.6614979042030065,0.24264605167477485,0.03659237348400673,0.589812955423658,15800,ENSMUSG00000036372,10204014,10207824,3811,+,0,inside,73,Tmem258
chr10,105574909,105575109,201,*,5.520230243523125,5.954023132586827,4.8970092490927355,0.23853108498837025,0.03673099216103922,0.589812955423658,3608,ENSMUSG00000036019,105187663,105574451,386789,-,457,upstream,457,Tmtc2
chr10,105574909,105575109,201,*,5.520230243523125,5.954023132586827,4.8970092490927355,0.23853108498837025,0.03673099216103922,0.589812955423658,3608,ENSMUSG00000085282,105573953,105583874,9922,+,0,inside,955,Gm15663
chr19,4712144,4712344,201,*,4.484995187526588,5.004317389667506,3.665698845344062,0.20681890283471488,0.036740453485864084,0.589812955423658,15602,ENSMUSG00000071691,4625841,4698668,72828,-,13475,upstream,13475,Gm960
chr19,4712144,4712344,201,*,4.484995187526588,5.004317389667506,3.665698845344062,0.20681890283471488,0.036740453485864084,0.589812955423658,15602,ENSMUSG00000067889,4711208,4752353,41146,+,0,inside,935,Sptbn2
chr7,38271315,38271515,201,*,5.694326090052121,6.132720078664505,5.06148466643502,0.2368518149540237,0.0367643324318162,0.589812955423658,27519,ENSMUSG00000030423,38262820,38271348,8529,-,0,overlapStart,0,Pop4
chr2,69885527,69885727,201,*,5.384718628203973,5.862385527451133,4.665698845344062,0.22184282884862028,0.036770724023235786,0.589812955423658,17459,ENSMUSG00000051730,69871198,69885615,14418,-,0,overlapStart,0,Mettl5
chr2,69885527,69885727,201,*,5.384718628203973,5.862385527451133,4.665698845344062,0.22184282884862028,0.036770724023235786,0.589812955423658,17459,ENSMUSG00000089902,69871412,69872202,791,-,13324,upstream,13324,Gm13625
chr2,69885527,69885727,201,*,5.384718628203973,5.862385527451133,4.665698845344062,0.22184282884862028,0.036770724023235786,0.589812955423658,17459,ENSMUSG00000085735,69885728,69888155,2428,+,0,upstream,0,Mettl5os
chr2,69885527,69885727,201,*,5.384718628203973,5.862385527451133,4.665698845344062,0.22184282884862028,0.036770724023235786,0.589812955423658,17459,ENSMUSG00000044308,69897246,70024013,126768,+,11518,upstream,11518,Ubr3
chr11,8664118,8664318,201,*,5.538748190042462,5.97452087698768,4.911399259839295,0.23717710377680182,0.036955594701979934,0.589812955423658,4097,ENSMUSG00000020422,8431652,8664535,232884,-,0,inside,216,Tns3
chr17,70990453,70990653,201,*,5.801573965953504,6.242194383020841,5.164043074804124,0.23547522004131866,0.03696306355186605,0.589812955423658,14128,ENSMUSG00000034868,70973920,70990787,16868,-,0,inside,133,Myl12b
chr15,83122724,83122924,201,*,6.250197213222169,6.7198261408320485,5.549434243084691,0.22420152247506675,0.037121137502326394,0.589812955423658,11419,ENSMUSG00000018040,83113433,83122801,9369,-,0,overlapStart,0,Rrp7a
chr8,110808583,110808783,201,*,5.836243244133139,6.286375595095686,5.178421152929113,0.2320166376777982,0.03715791183210918,0.589812955423658,30551,ENSMUSG00000031750,110741829,110805924,64096,-,2658,upstream,2658,Il34
chr11,4704509,4704709,201,*,6.498439191035758,6.922760105012509,5.894728705794469,0.24137418701937707,0.03715983559956972,0.589812955423658,3998,ENSMUSG00000059534,4701973,4704342,2370,-,166,upstream,166,Uqcr10
chr11,4704509,4704709,201,*,6.498439191035758,6.922760105012509,5.894728705794469,0.24137418701937707,0.03715983559956972,0.589812955423658,3998,ENSMUSG00000009076,4704678,4737669,32992,+,0,overlapStart,0,Zmat5
chr15,43869949,43870149,201,*,5.329154242579749,5.777925868555578,4.6742606985376565,0.23241060724258694,0.03720005139056906,0.589812955423658,10838,ENSMUSG00000054409,43866695,43870029,3335,-,0,overlapStart,0,Tmem74
chr9,45055330,45055530,201,*,5.3692603924948115,5.825688739353048,4.697773760590008,0.2289788160311936,0.03734928888323939,0.589812955423658,31503,ENSMUSG00000070305,45055186,45077436,22251,+,0,inside,143,Mpzl3
chr10,79554872,79555072,201,*,5.427871888734519,5.866447271931394,4.79464923869762,0.23503657976424497,0.03738091016905815,0.589812955423658,3156,ENSMUSG00000042570,79540245,79555199,14955,-,0,inside,126,Mier2
chr12,55302557,55302757,201,*,6.032842838076362,6.4718957345512305,5.398615914930518,0.23517678974001296,0.037463246354378955,0.589812955423658,6904,ENSMUSG00000021022,55280814,55303000,22187,-,0,inside,242,Ppp2r3c
chr12,55302557,55302757,201,*,6.032842838076362,6.4718957345512305,5.398615914930518,0.23517678974001296,0.037463246354378955,0.589812955423658,6904,ENSMUSG00000021023,55299577,55382533,82957,+,0,inside,2979,1110008L16Rik
chr10,127537968,127538168,201,*,5.174129589502332,5.6510221115632016,4.456883210444398,0.22115486759405142,0.03755818059039392,0.589812955423658,3872,ENSMUSG00000040258,127525473,127534559,9087,-,3408,upstream,3408,Nxph4
chr5,122502218,122502418,201,*,7.147025810752198,7.597881052929469,6.487644368261864,0.2304556806374918,0.037569854268882014,0.589812955423658,24543,ENSMUSG00000029467,122442702,122502225,59524,-,0,overlapStart,0,Atp2a2
chr5,122502218,122502418,201,*,7.147025810752198,7.597881052929469,6.487644368261864,0.2304556806374918,0.037569854268882014,0.589812955423658,24543,ENSMUSG00000088583,122506789,122506889,101,+,4370,upstream,4370,Gm22965
chr12,65036312,65036512,201,*,5.42101494587834,5.877147614592681,4.750174286026232,0.2286759063228887,0.03769387657650242,0.589812955423658,6949,ENSMUSG00000035597,65036333,65063386,27054,+,0,overlapStart,0,Prpf39
chr11,120437608,120437808,201,*,5.380081788890394,5.827773360454754,4.727506549015923,0.2313201947454421,0.037853828670214376,0.589812955423658,6314,ENSMUSG00000039703,120380370,120437708,57339,-,0,overlapStart,0,Nploc4
chr11,120437608,120437808,201,*,5.380081788890394,5.827773360454754,4.727506549015923,0.2313201947454421,0.037853828670214376,0.589812955423658,6314,ENSMUSG00000039691,120442644,120446950,4307,+,4835,upstream,4835,Tspan10
chr10,13868826,13869026,201,*,4.685464867657013,5.18117658695977,3.924212158818626,0.21276461121818585,0.03786149943077451,0.589812955423658,2411,ENSMUSG00000019806,13647054,13868980,221927,-,0,overlapStart,0,Aig1
chr4,116995229,116995429,201,*,5.685837265500199,6.1201737173343975,5.06148466643502,0.23633520331571267,0.03789731445728074,0.589812955423658,22149,ENSMUSG00000028684,116989965,116994413,4449,-,815,upstream,815,Urod
chr4,116995229,116995429,201,*,5.685837265500199,6.1201737173343975,5.06148466643502,0.23633520331571267,0.03789731445728074,0.589812955423658,22149,ENSMUSG00000046861,116995317,117005277,9961,+,0,overlapStart,0,Hectd3
chr2,128758843,128759043,201,*,5.332649314265889,5.798701038178248,4.639905356557725,0.22467227867761239,0.03791527386582737,0.589812955423658,18228,ENSMUSG00000085036,128751271,128753705,2435,-,5137,upstream,5137,Gm14011
chr11,115403692,115403892,201,*,5.364615868695539,5.799568514131072,4.738978869321111,0.23552676373290102,0.03797763706754235,0.589812955423658,6095,ENSMUSG00000018858,115403752,115412674,8923,+,0,overlapStart,0,Ict1
chr2,3332577,3332777,201,*,7.41236177765673,7.880220436274668,6.71557527330652,0.2225014596537931,0.03837402862419426,0.589812955423658,16535,ENSMUSG00000049950,3328949,3332643,3695,-,0,overlapStart,0,Rpp38
chr2,3332577,3332777,201,*,7.41236177765673,7.880220436274668,6.71557527330652,0.2225014596537931,0.03837402862419426,0.589812955423658,16535,ENSMUSG00000026644,3336168,3340993,4826,+,3390,upstream,3390,Acbd7
chr1,139379022,139379222,201,*,4.119936857457062,4.665770862105718,3.2313313888817627,0.19387222434514406,0.03837680728844759,0.589812955423658,1455,ENSMUSG00000063681,139198254,139377076,178823,-,1945,upstream,1945,Crb1
chr1,139379022,139379222,201,*,4.119936857457062,4.665770862105718,3.2313313888817627,0.19387222434514406,0.03837680728844759,0.589812955423658,1455,ENSMUSG00000103844,139379452,139402852,23401,+,229,upstream,229,RP23-93C9.1
chr15,79403241,79403441,201,*,6.1931136294505595,6.634444895467501,5.5540807510048,0.23254713698923327,0.03846685936355507,0.589812955423658,11319,ENSMUSG00000009035,79360684,79403303,42620,-,0,overlapStart,0,Tmem184b
chr17,36947247,36947447,201,*,6.1761972748371505,6.611638171580773,5.5495413567073815,0.23411361336507364,0.03859043112004411,0.589812955423658,13776,ENSMUSG00000036214,36958592,36965622,7031,+,11144,upstream,11144,Znrd1as
chr19,28680100,28680300,201,*,6.665234592576309,7.098753582611978,6.042583311497309,0.23484523683276656,0.03868758699739719,0.589812955423658,16022,ENSMUSG00000052942,28258851,28680077,421227,-,22,upstream,22,Glis3
chr19,28680100,28680300,201,*,6.665234592576309,7.098753582611978,6.042583311497309,0.23484523683276656,0.03868758699739719,0.589812955423658,16022,ENSMUSG00000097735,28678224,28720027,41804,+,0,inside,1875,D930032P07Rik
chr11,95586304,95586504,201,*,5.65358309563061,6.078565448473823,5.048522837491005,0.23770450441156546,0.038837250596726394,0.589812955423658,5542,ENSMUSG00000000120,95568818,95587735,18918,-,0,inside,1230,Ngfr
chr1,191254537,191254737,201,*,4.869050455868254,5.369664556781665,4.09601350374752,0.20897145890573451,0.03886516056432682,0.589812955423658,2208,ENSMUSG00000103174,191267178,191288714,21537,+,12440,upstream,12440,RP24-443M8.2
chr19,41974518,41974718,201,*,5.0172661333961255,5.481196327863639,4.329247706317825,0.22310978523801014,0.03893204684569592,0.589812955423658,16194,ENSMUSG00000089102,41975188,41975286,99,+,469,upstream,469,Gm23113
chr19,41974518,41974718,201,*,5.0172661333961255,5.481196327863639,4.329247706317825,0.22310978523801014,0.03893204684569592,0.589812955423658,16194,ENSMUSG00000025171,41981763,42034641,52879,+,7044,upstream,7044,Ubtd1
chr1,128417253,128417453,201,*,5.94252958513748,6.380906495705928,5.309724045792914,0.23259821259872823,0.03911277146331186,0.589812955423658,1209,ENSMUSG00000026356,128363707,128417368,53662,-,0,overlapStart,0,Dars
chrX,23364999,23365199,201,*,6.039450181970715,6.465065065014155,5.433097381635531,0.23731472033589707,0.039130096638103073,0.589812955423658,33063,ENSMUSG00000036782,23219271,23365082,145812,-,0,overlapStart,0,Klhl13
chrX,23364999,23365199,201,*,6.039450181970715,6.465065065014155,5.433097381635531,0.23731472033589707,0.039130096638103073,0.589812955423658,33063,ENSMUSG00000080862,23364506,23365063,558,-,0,overlapStart,0,Gm14523
chr13,20090539,20090739,201,*,6.323276064984948,6.741651573256684,5.731614286776213,0.23970661478615976,0.03934052418200107,0.589812955423658,7923,ENSMUSG00000041112,20090596,20606528,515933,+,0,overlapStart,0,Elmo1
chrX,53370472,53370672,201,*,6.336516818934238,6.755428713396129,5.743774173069374,0.23921179789677444,0.03939330309901398,0.589812955423658,33165,ENSMUSG00000023074,53344598,53370502,25905,-,0,overlapStart,0,Mospd1
chr9,101034494,101034694,201,*,7.35732292048284,7.8456398820900235,6.61359107795245,0.21282736643255112,0.03941376541175331,0.589812955423658,32406,ENSMUSG00000032527,100982032,101034898,52867,-,0,inside,203,Pccb
chr8,71487748,71487948,201,*,5.524714305058677,5.95020093090162,4.918623731000718,0.23615672797339224,0.03963939048925323,0.589812955423658,29889,ENSMUSG00000034863,71476023,71486067,10045,-,1680,upstream,1680,Ano8
chr8,71487748,71487948,201,*,5.524714305058677,5.95020093090162,4.918623731000718,0.23615672797339224,0.03963939048925323,0.589812955423658,29889,ENSMUSG00000007610,71488103,71499583,11481,+,154,upstream,154,Gtpbp3
chr17,31638283,31638483,201,*,5.21652507256836,5.683193324219875,4.522403635833284,0.22062478815349548,0.03969170630332791,0.589812955423658,13595,ENSMUSG00000024039,31612623,31637199,24577,-,1083,upstream,1083,Cbs
chr9,101404663,101404863,201,*,5.350107824936252,5.811634849564137,4.667415285718625,0.22268544822908817,0.039710083482898506,0.589812955423658,32411,ENSMUSG00000096166,101392979,101393110,132,-,11552,upstream,11552,Gm24638
chr10,70861251,70861451,201,*,4.960906223063704,5.433215521314498,4.254092187113092,0.2188257447115836,0.039785188484905004,0.589812955423658,3035,ENSMUSG00000047692,70868669,70934324,65656,+,7217,upstream,7217,4930533K18Rik
chr14,45581474,45581674,201,*,6.4208656452719,6.877671528743295,5.748553590729586,0.22405150995104903,0.0397979261870634,0.589812955423658,9658,ENSMUSG00000085913,45587740,45598512,10773,+,6065,upstream,6065,Gm15601
