"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043922","GO:0043922","negative regulation by host of viral transcription","3/172","13/29008",5.60833436262692e-05,0.000629517002465788,0.000403363162366536,"Jun/Pou2f3/Tfap4",3
"GO:0019080","GO:0019080","viral gene expression","5/172","69/29008",5.71766815400155e-05,0.000638974493701577,0.000409423052024765,"Sp1/Jun/Pou2f3/Tfap4/Usf1",5
"GO:0042113","GO:0042113","B cell activation","11/172","434/29008",6.05578634772286e-05,0.00066871071187712,0.0004284765405773,"Sp3/Zbtb7a/Spib/Spi1/Ikzf3/Ikzf1/Pou2f2/Pou1f1/Foxp3/Foxp1/Yy1",11
"GO:0008045","GO:0008045","motor neuron axon guidance","4/172","36/29008",6.0624872230618e-05,0.00066871071187712,0.0004284765405773,"Etv4/Foxp1/Lhx1/Egr2",4
"GO:0048048","GO:0048048","embryonic eye morphogenesis","4/172","36/29008",6.0624872230618e-05,0.00066871071187712,0.0004284765405773,"Sp3/Sp1/Foxl2/Sox11",4
"GO:0048332","GO:0048332","mesoderm morphogenesis","5/172","70/29008",6.12815687982397e-05,0.000673040678008254,0.000431250967359664,"Etv2/Pou5f1/Foxf1/Foxc2/Foxc1",5
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","7/172","167/29008",6.51048023123324e-05,0.000711381132109762,0.000455817622036785,"Klf4/Spi1/Hes1/Bhlhe40/Foxp3/Creb3/Foxa2",7
"GO:0021536","GO:0021536","diencephalon development","5/172","71/29008",6.56101122628706e-05,0.000711381132109762,0.000455817622036785,"Creb1/Hes1/Pou3f2/Pou1f1/Olig2",5
"GO:0032922","GO:0032922","circadian regulation of gene expression","5/172","71/29008",6.56101122628706e-05,0.000711381132109762,0.000455817622036785,"Egr1/Crem/Arntl/Bhlhe40/Bhlhe41",5
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","4/172","37/29008",6.76600642939544e-05,0.000727417062535848,0.000466092648100925,"Hes1/Arntl/Rfx3/Rfx6",4
"GO:0060260","GO:0060260","regulation of transcription initiation from RNA polymerase II promoter","4/172","37/29008",6.76600642939544e-05,0.000727417062535848,0.000466092648100925,"Ikzf1/Creb1/Pou5f1/Myc",4
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","5/172","72/29008",7.01706041388902e-05,0.000748123786241397,0.000479360486020163,"Klf10/Fos/Ikzf1/Jun/Creb1",5
"GO:0051100","GO:0051100","negative regulation of binding","7/172","169/29008",7.01733064802567e-05,0.000748123786241397,0.000479360486020163,"Jun/Sox11/Myc/Nfib/Tfap4/Hey1/Nfatc4",7
"GO:0042789","GO:0042789","mRNA transcription by RNA polymerase II","3/172","14/29008",7.10677115108785e-05,0.000754502203873826,0.000483447458567423,"Sp1/Atf2/Srebf1",3
"GO:0006305","GO:0006305","DNA alkylation","5/172","73/29008",7.49714917652577e-05,0.000789267772481757,0.000505723504552262,"Spi1/Wt1/Ctcf/Myc/Ctcfl",5
"GO:0006306","GO:0006306","DNA methylation","5/172","73/29008",7.49714917652577e-05,0.000789267772481757,0.000505723504552262,"Spi1/Wt1/Ctcf/Myc/Ctcfl",5
"GO:0072210","GO:0072210","metanephric nephron development","4/172","38/29008",7.52716125247516e-05,0.000789267772481757,0.000505723504552262,"Egr1/Wt1/Hes1/Lhx1",4
"GO:0021983","GO:0021983","pituitary gland development","4/172","39/29008",8.34876555855039e-05,0.000871830108327311,0.000558625340004817,"Creb1/Hes1/Pou3f2/Pou1f1",4
"GO:0031056","GO:0031056","regulation of histone modification","7/172","174/29008",8.42680127416834e-05,0.000876387332513507,0.000561545382437598,"Jdp2/Spi1/Prdm9/Ctcf/Foxp3/Srebf1/Ctcfl",7
"GO:0046883","GO:0046883","regulation of hormone secretion","9/172","302/29008",8.515757147998e-05,0.000882038585898329,0.00056516642432798,"Klf7/Creb1/Foxl2/Sox11/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",9
"GO:0018205","GO:0018205","peptidyl-lysine modification","10/172","375/29008",8.67329272224758e-05,0.000894718617663435,0.000573291157562583,"Klf15/Egr1/Spi1/Prdm9/Atf2/Ctcf/Arnt/Foxp3/Ctcfl/Egr2",10
"GO:0043923","GO:0043923","positive regulation by host of viral transcription","3/172","15/29008",8.84475764824649e-05,0.000905078011555504,0.00057992894155275,"Sp1/Jun/Tfap4",3
"GO:2001053","GO:2001053","regulation of mesenchymal cell apoptotic process","3/172","15/29008",8.84475764824649e-05,0.000905078011555504,0.00057992894155275,"Wt1/Pou3f4/Hoxa13",3
"GO:0001756","GO:0001756","somitogenesis","5/172","76/29008",9.09033126538799e-05,0.000926486562568343,0.000593646475478601,"Foxa2/Foxf1/Foxc2/Lhx1/Foxc1",5
"GO:0051154","GO:0051154","negative regulation of striated muscle cell differentiation","4/172","40/29008",9.23367509705291e-05,0.000936309932927175,0.000599940802268053,"Bhlhe41/Foxp1/Yy1/Bhlha15",4
"GO:0010720","GO:0010720","positive regulation of cell development","10/172","378/29008",9.26020812785118e-05,0.000936309932927175,0.000599940802268053,"Etv5/Hes1/Sox11/Myc/Rfx3/Hoxd11/Rreb1/Olig2/Ascl1/Egr2",10
"GO:0010631","GO:0010631","epithelial cell migration","9/172","306/29008",9.41031786921459e-05,0.000947726874733549,0.000607256210324603,"Sp1/Patz1/Klf4/Ets1/Jun/Egr3/Foxp1/Rreb1/Foxc2",9
"GO:0090132","GO:0090132","epithelium migration","9/172","308/29008",9.88637168936349e-05,0.000991750986791267,0.000635464670128586,"Sp1/Patz1/Klf4/Ets1/Jun/Egr3/Foxp1/Rreb1/Foxc2",9
"GO:0010632","GO:0010632","regulation of epithelial cell migration","8/172","241/29008",0.00010107099900032,0.00100991727628555,0.000647104724249729,"Sp1/Patz1/Klf4/Ets1/Jun/Foxp1/Rreb1/Foxc2",8
"GO:0035850","GO:0035850","epithelial cell differentiation involved in kidney development","4/172","41/29008",0.000101847859111804,0.00101370447272217,0.000649531371227007,"Klf15/Wt1/Foxc2/Lhx1",4
"GO:0061180","GO:0061180","mammary gland epithelium development","5/172","78/29008",0.000102888279116723,0.00102007523420004,0.000653613438091491,"Etv5/Etv4/Foxf1/Rreb1/Elf5",5
"GO:0072109","GO:0072109","glomerular mesangium development","3/172","16/29008",0.000108384374009494,0.00106626789566097,0.000683211396418311,"Egr1/Wt1/Foxc2",3
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","3/172","16/29008",0.000108384374009494,0.00106626789566097,0.000683211396418311,"Egr1/Wt1/Myc",3
"GO:1901983","GO:1901983","regulation of protein acetylation","5/172","80/29008",0.000116050555127136,0.00113729544024594,0.000728722311749751,"Klf15/Spi1/Ctcf/Arntl/Foxp3",5
"GO:0007548","GO:0007548","sex differentiation","9/172","317/29008",0.000122864143610024,0.00119259040875811,0.00076415257538785,"Patz1/Wt1/Foxl2/Sohlh2/Foxo3/Hoxa10/Lhx1/Foxc1/Hoxa13",9
"GO:0040018","GO:0040018","positive regulation of multicellular organism growth","4/172","43/29008",0.00012297387653044,0.00119259040875811,0.00076415257538785,"Ikzf1/Creb1/Pou3f2/Pou1f1",4
"GO:0003208","GO:0003208","cardiac ventricle morphogenesis","5/172","81/29008",0.000123097047685786,0.00119259040875811,0.00076415257538785,"Sox11/Foxf1/Foxc2/Hey1/Foxc1",5
"GO:0014015","GO:0014015","positive regulation of gliogenesis","5/172","82/29008",0.000130466798053788,0.0012458243281296,0.000798262221320751,"Etv5/Hes1/Myc/Olig2/Egr2",5
"GO:0001710","GO:0001710","mesodermal cell fate commitment","3/172","17/29008",0.000131036467793851,0.0012458243281296,0.000798262221320751,"Etv2/Pou5f1/Foxc2",3
"GO:0045655","GO:0045655","regulation of monocyte differentiation","3/172","17/29008",0.000131036467793851,0.0012458243281296,0.000798262221320751,"Jun/Myc/Foxp1",3
"GO:1904748","GO:1904748","regulation of apoptotic process involved in development","3/172","17/29008",0.000131036467793851,0.0012458243281296,0.000798262221320751,"Wt1/Foxc2/Foxc1",3
"GO:2000291","GO:2000291","regulation of myoblast proliferation","3/172","17/29008",0.000131036467793851,0.0012458243281296,0.000798262221320751,"Atf2/Sox15/Meis2",3
"GO:0030219","GO:0030219","megakaryocyte differentiation","4/172","44/29008",0.000134648581932191,0.00127540738573689,0.000817217572204377,"Sp3/Sp1/Gabpa/Fli1",4
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","7/172","188/29008",0.000136418768142941,0.00128263845471666,0.000821850881296182,"Klf10/Fos/Ikzf1/Jun/Creb1/Egr3/Foxp3",7
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","7/172","188/29008",0.000136418768142941,0.00128263845471666,0.000821850881296182,"Klf10/Fos/Ikzf1/Jun/Creb1/Egr3/Foxp3",7
"GO:0007411","GO:0007411","axon guidance","8/172","255/29008",0.000149036129398168,0.0013961178592152,0.000894562835513,"Klf7/Etv4/Etv1/Foxp1/Nfib/Neurog2/Lhx1/Egr2",8
"GO:0097485","GO:0097485","neuron projection guidance","8/172","256/29008",0.000153078065981569,0.00142872861582797,0.000915458185222336,"Klf7/Etv4/Etv1/Foxp1/Nfib/Neurog2/Lhx1/Egr2",8
"GO:0043525","GO:0043525","positive regulation of neuron apoptotic process","5/172","85/29008",0.000154615795018436,0.00143493815392218,0.000919436948167108,"Egr1/Atf2/Jun/Foxo3/Ascl1",5
"GO:0043249","GO:0043249","erythrocyte maturation","3/172","18/29008",0.000156559186338448,0.00143493815392218,0.000919436948167108,"Klf1/Klf2/Zbtb7a",3
"GO:0061318","GO:0061318","renal filtration cell differentiation","3/172","18/29008",0.000156559186338448,0.00143493815392218,0.000919436948167108,"Klf15/Wt1/Foxc2",3
"GO:0072112","GO:0072112","glomerular visceral epithelial cell differentiation","3/172","18/29008",0.000156559186338448,0.00143493815392218,0.000919436948167108,"Klf15/Wt1/Foxc2",3
"GO:0072311","GO:0072311","glomerular epithelial cell differentiation","3/172","18/29008",0.000156559186338448,0.00143493815392218,0.000919436948167108,"Klf15/Wt1/Foxc2",3
"GO:0048638","GO:0048638","regulation of developmental growth","10/172","406/29008",0.000165620324660001,0.00151254690764761,0.000969164774750656,"Wt1/Ikzf1/Creb1/Pou3f2/Pou1f1/Foxp1/Yy1/Foxc2/Sox15/Foxc1",10
"GO:0006979","GO:0006979","response to oxidative stress","10/172","407/29008",0.000168936281608695,0.00153732016263912,0.000985038243515359,"Sp1/Fos/Etv5/Atf2/Jun/Arnt/Arntl/Foxo1/Foxp1/Foxo3",10
"GO:0061515","GO:0061515","myeloid cell development","5/172","87/29008",0.000172517613153777,0.00156432341037659,0.00100234058063872,"Klf1/Klf2/Zbtb7a/Fli1/Foxp1",5
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","4/172","47/29008",0.000174485443881653,0.00157655642202287,0.00101017888563062,"Tfe3/Arntl/Foxc2/Hoxc10",4
"GO:0062197","GO:0062197","cellular response to chemical stress","9/172","333/29008",0.000177571397524386,0.00159877003848811,0.00102441226542802,"Fos/Etv5/Atf2/Jun/Arnt/Arntl/Foxo1/Foxp1/Foxo3",9
"GO:0034620","GO:0034620","cellular response to unfolded protein","5/172","88/29008",0.000182040816963901,0.0016332394423381,0.00104649854377691,"Creb3l4/Atf3/Creb3/Creb3l2/Bhlha15",5
"GO:0071636","GO:0071636","positive regulation of transforming growth factor beta production","3/172","19/29008",0.000185104859159096,0.00165490238995571,0.00106037908238507,"Atf2/Creb1/Foxp3",3
"GO:0044728","GO:0044728","DNA methylation or demethylation","5/172","90/29008",0.000202285779017135,0.00180218239487993,0.0011547487790047,"Spi1/Wt1/Ctcf/Myc/Ctcfl",5
"GO:0001503","GO:0001503","ossification","10/172","417/29008",0.000205289312578863,0.00182256853118796,0.00116781120047613,"Klf10/Sp3/Sp1/Junb/Jund/Sox11/Foxc2/Hey1/Foxc1/Egr2",10
"GO:0048771","GO:0048771","tissue remodeling","7/172","202/29008",0.0002121518886025,0.00187695490333045,0.00120265928078391,"Erg/Elf3/Klf6/Mitf/Nfatc3/Foxc2/Foxc1",7
"GO:0048738","GO:0048738","cardiac muscle tissue development","8/172","269/29008",0.000214383891072737,0.0018901389427451,0.00121110695703447,"Wt1/Creb1/Foxp1/Yy1/Mef2a/Foxc2/Hey1/Foxc1",8
"GO:0009299","GO:0009299","mRNA transcription","3/172","20/29008",0.000216822852643705,0.00190505044322814,0.00122066150435712,"Sp1/Atf2/Srebf1",3
"GO:0002066","GO:0002066","columnar/cuboidal epithelial cell development","4/172","50/29008",0.000222196645762829,0.00194555688454876,0.00124661601583704,"Klf5/Spdef/Arntl/Rfx3",4
"GO:0006096","GO:0006096","glycolytic process","5/172","92/29008",0.000224202348863054,0.00195639583870911,0.00125356107817807,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0006757","GO:0006757","ATP generation from ADP","5/172","93/29008",0.000235815562232109,0.00205071007702189,0.00131399294780672,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0009798","GO:0009798","axis specification","5/172","94/29008",0.000247880630589313,0.00214829879844072,0.00137652294322959,"Wt1/Ets2/Foxa2/Hey1/Lhx1",5
"GO:0002327","GO:0002327","immature B cell differentiation","3/172","21/29008",0.000251859605561883,0.00216803471274215,0.00138916873480256,"Spib/Spi1/Foxp1",3
"GO:0048486","GO:0048486","parasympathetic nervous system development","3/172","21/29008",0.000251859605561883,0.00216803471274215,0.00138916873480256,"Hes1/Ascl1/Egr2",3
"GO:0014031","GO:0014031","mesenchymal cell development","5/172","95/29008",0.000260409142300698,0.00223408247334067,0.00143148885241319,"Hes1/Sox11/Foxc2/Hey1/Foxc1",5
"GO:0009314","GO:0009314","response to radiation","10/172","430/29008",0.000262188118256019,0.00224179639367898,0.0014364315486227,"Egr1/Elk1/Jun/Creb1/Bhlhe40/Myc/Yy1/Usf1/Meis2/Nfatc4",10
"GO:0001570","GO:0001570","vasculogenesis","5/172","96/29008",0.000273412812947831,0.00232995266685978,0.00149291770069384,"Junb/Wt1/Foxf1/Hey1/Hoxa13",5
"GO:0048483","GO:0048483","autonomic nervous system development","4/172","53/29008",0.000278643489034649,0.00236661203353428,0.00151640719822014,"Hes1/Sox11/Ascl1/Egr2",4
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","6/172","150/29008",0.000281444784079508,0.00238246282337072,0.0015265635954094,"Bhlhe41/Foxp1/Yy1/Nfatc3/Foxo4/Bhlha15",6
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","3/172","22/29008",0.000290358664227958,0.00244169596189055,0.00156451724237472,"Egr1/Wt1/Myc",3
"GO:0072273","GO:0072273","metanephric nephron morphogenesis","3/172","22/29008",0.000290358664227958,0.00244169596189055,0.00156451724237472,"Wt1/Hes1/Lhx1",3
"GO:0046660","GO:0046660","female sex differentiation","6/172","151/29008",0.000291669563793401,0.0024446514754789,0.00156641098837799,"Wt1/Foxl2/Sohlh2/Foxo3/Lhx1/Foxc1",6
"GO:0001666","GO:0001666","response to hypoxia","7/172","214/29008",0.000301272658838407,0.00251622223325872,0.00161226996768746,"Egr1/Atf2/Arnt2/Arnt/Myc/Nfatc3/Usf1",7
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","6/172","152/29008",0.000302183674794807,0.00251622223325872,0.00161226996768746,"Hes1/Sox11/Foxf1/Foxc2/Hey1/Foxc1",6
"GO:0060612","GO:0060612","adipose tissue development","4/172","55/29008",0.000321562259549688,0.00266886201085539,0.00171007393986479,"Klf7/Creb5/Spi1/Atf2",4
"GO:0051450","GO:0051450","myoblast proliferation","3/172","23/29008",0.000332460717320428,0.00274145601207913,0.00175658856264345,"Atf2/Sox15/Meis2",3
"GO:2000757","GO:2000757","negative regulation of peptidyl-lysine acetylation","3/172","23/29008",0.000332460717320428,0.00274145601207913,0.00175658856264345,"Klf15/Spi1/Foxp3",3
"GO:0001974","GO:0001974","blood vessel remodeling","4/172","56/29008",0.000344707110297147,0.00283327005495849,0.00181541843148005,"Erg/Nfatc3/Foxc2/Foxc1",4
"GO:0046031","GO:0046031","ADP metabolic process","5/172","101/29008",0.000345977299752404,0.00283456643012581,0.00181624908416307,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration","6/172","156/29008",0.000347249319594989,0.00283586944335908,0.00181708399018836,"Sp1/Ets1/Jun/Foxp1/Rreb1/Foxc2",6
"GO:0046879","GO:0046879","hormone secretion","9/172","367/29008",0.00036277587687399,0.00295320426285919,0.00189226630244344,"Klf7/Creb1/Foxl2/Sox11/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",9
"GO:0043542","GO:0043542","endothelial cell migration","7/172","221/29008",0.00036576225880738,0.00296803259694651,0.00190176756087914,"Sp1/Patz1/Klf4/Ets1/Egr3/Foxp1/Foxc2",7
"GO:0051123","GO:0051123","RNA polymerase II preinitiation complex assembly","3/172","24/29008",0.000378303630360818,0.00302527508017769,0.00193844569501595,"Ikzf1/Creb1/Tbp",3
"GO:0097150","GO:0097150","neuronal stem cell population maintenance","3/172","24/29008",0.000378303630360818,0.00302527508017769,0.00193844569501595,"Hes1/Foxo1/Foxo3",3
"GO:1901522","GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","3/172","24/29008",0.000378303630360818,0.00302527508017769,0.00193844569501595,"Atf2/Jun/Creb3",3
"GO:0006304","GO:0006304","DNA modification","5/172","103/29008",0.000378753041827584,0.00302527508017769,0.00193844569501595,"Spi1/Wt1/Ctcf/Myc/Ctcfl",5
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","5/172","103/29008",0.000378753041827584,0.00302527508017769,0.00193844569501595,"Sp8/Hoxd11/Foxa2/Ascl1/Lhx1",5
"GO:0070482","GO:0070482","response to oxygen levels","8/172","296/29008",0.000406705327131282,0.00323304710236955,0.00207157566544459,"Egr1/Atf2/Arnt2/Arnt/Foxo1/Myc/Nfatc3/Usf1",8
"GO:0006006","GO:0006006","glucose metabolic process","7/172","225/29008",0.000407303029772616,0.00323304710236955,0.00207157566544459,"Atf3/Foxo1/Myc/Foxk2/Foxa2/Usf1/Foxk1",7
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","5/172","105/29008",0.000413821973217757,0.00326445321287568,0.00209169913788737,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","5/172","105/29008",0.000413821973217757,0.00326445321287568,0.00209169913788737,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0043388","GO:0043388","positive regulation of DNA binding","4/172","59/29008",0.000421285381218988,0.00331307145477155,0.00212285128742901,"Klf4/Hes1/Myc/Foxc1",4
"GO:0009914","GO:0009914","hormone transport","9/172","375/29008",0.000424047987511465,0.00332453622208989,0.00213019733969322,"Klf7/Creb1/Foxl2/Sox11/Arntl/Rfx3/Foxa2/Rfx6/Srebf1",9
"GO:1901984","GO:1901984","negative regulation of protein acetylation","3/172","25/29008",0.000428022479854916,0.00333517210602546,0.00213701228474159,"Klf15/Spi1/Foxp3",3
"GO:1903306","GO:1903306","negative regulation of regulated secretory pathway","3/172","25/29008",0.000428022479854916,0.00333517210602546,0.00213701228474159,"Spi1/Pou5f1/Foxf1",3
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","5/172","106/29008",0.000432248420586152,0.00335783224284608,0.00215153177255816,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:0060711","GO:0060711","labyrinthine layer development","4/172","60/29008",0.000449305289202141,0.00347972606956552,0.00222963526972491,"Junb/Erf/Hes1/Hey1",4
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","10/172","462/29008",0.000460677079758958,0.00355698545219947,0.00227913923670221,"Klf4/Atf2/Hes1/Myc/Tfap4/Foxo4/Ascl1/Foxc1/Meis2/Hoxa13",10
"GO:0045765","GO:0045765","regulation of angiogenesis","8/172","302/29008",0.000464365006001477,0.00357462850541318,0.00229044402705769,"Sp1/Klf2/Klf4/Ets1/Atf2/Foxc2/Foxo4/Foxc1",8
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","5/172","108/29008",0.000470950307643789,0.00361440175866378,0.00231592874811514,"Creb3l4/Atf3/Creb3/Creb3l2/Bhlha15",5
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","8/172","303/29008",0.000474589846348902,0.00363100111804589,0.00232656479141088,"Egr1/Klf4/Arntl/Foxo1/Myc/Mitf/Foxo3/Prdm15",8
"GO:0051851","GO:0051851","modulation by host of symbiont process","4/172","61/29008",0.000478628756753946,0.00363100111804589,0.00232656479141088,"Sp1/Jun/Pou2f3/Tfap4",4
"GO:0003299","GO:0003299","muscle hypertrophy in response to stress","3/172","26/29008",0.000481749587099304,0.00363100111804589,0.00232656479141088,"Klf15/Foxo1/Nfatc3",3
"GO:0014898","GO:0014898","cardiac muscle hypertrophy in response to stress","3/172","26/29008",0.000481749587099304,0.00363100111804589,0.00232656479141088,"Klf15/Foxo1/Nfatc3",3
"GO:0060065","GO:0060065","uterus development","3/172","26/29008",0.000481749587099304,0.00363100111804589,0.00232656479141088,"Foxl2/Hoxa10/Lhx1",3
"GO:0071276","GO:0071276","cellular response to cadmium ion","3/172","26/29008",0.000481749587099304,0.00363100111804589,0.00232656479141088,"Fos/Jun/Foxa2",3
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","6/172","166/29008",0.000483088453303594,0.00363100111804589,0.00232656479141088,"Mlxipl/Pou1f1/Foxo1/Myc/Srebf2/Srebf1",6
"GO:0046939","GO:0046939","nucleotide phosphorylation","5/172","109/29008",0.000491252078704073,0.00368150087217052,0.00235892252034061,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:1901214","GO:1901214","regulation of neuron death","9/172","384/29008",0.000502922532992016,0.00375790795913096,0.00240788037867145,"Fos/Egr1/Elk1/Atf2/Jun/Creb1/Foxo3/Ascl1/Nfatc4",9
"GO:1901342","GO:1901342","regulation of vasculature development","8/172","306/29008",0.000506366069576013,0.00377257527859556,0.00241727846695105,"Sp1/Klf2/Klf4/Ets1/Atf2/Foxc2/Foxo4/Foxc1",8
"GO:0016525","GO:0016525","negative regulation of angiogenesis","5/172","110/29008",0.000512205462487444,0.00380495486419244,0.00243802569377943,"Klf2/Klf4/Atf2/Foxo4/Foxc1",5
"GO:0003338","GO:0003338","metanephros morphogenesis","3/172","27/29008",0.000539614551656105,0.00395097091270045,0.00253158551003817,"Wt1/Hes1/Lhx1",3
"GO:0014887","GO:0014887","cardiac muscle adaptation","3/172","27/29008",0.000539614551656105,0.00395097091270045,0.00253158551003817,"Klf15/Foxo1/Nfatc3",3
"GO:0031670","GO:0031670","cellular response to nutrient","3/172","27/29008",0.000539614551656105,0.00395097091270045,0.00253158551003817,"Usf2/Foxa2/Usf1",3
"GO:0060563","GO:0060563","neuroepithelial cell differentiation","3/172","27/29008",0.000539614551656105,0.00395097091270045,0.00253158551003817,"Hes1/Sox11/Ascl1",3
"GO:0060716","GO:0060716","labyrinthine layer blood vessel development","3/172","27/29008",0.000539614551656105,0.00395097091270045,0.00253158551003817,"Junb/Hes1/Hey1",3
"GO:0048762","GO:0048762","mesenchymal cell differentiation","7/172","237/29008",0.00055501005517804,0.00403702550570979,0.00258672501006192,"Erg/Hes1/Sox11/Foxa2/Foxc2/Hey1/Foxc1",7
"GO:0021549","GO:0021549","cerebellum development","5/172","112/29008",0.00055612086048043,0.00403702550570979,0.00258672501006192,"Foxp2/Ptf1a/Lhx1/Foxc1/Neurod2",5
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","5/172","112/29008",0.00055612086048043,0.00403702550570979,0.00258672501006192,"Klf2/Klf4/Atf2/Foxo4/Foxc1",5
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","4/172","64/29008",0.000574762914028478,0.00416049972995614,0.00266584114730314,"Wt1/Myc/Hoxd11/Lhx1",4
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","5/172","113/29008",0.000579110018206922,0.00416828340788485,0.00267082854070454,"Zbtb7a/Mlxipl/Myc/Foxk2/Foxk1",5
"GO:1901343","GO:1901343","negative regulation of vasculature development","5/172","113/29008",0.000579110018206922,0.00416828340788485,0.00267082854070454,"Klf2/Klf4/Atf2/Foxo4/Foxc1",5
"GO:0008406","GO:0008406","gonad development","7/172","240/29008",0.000597884248953552,0.00429129314460183,0.00274964705745577,"Patz1/Wt1/Foxl2/Sohlh2/Foxo3/Hoxa10/Foxc1",7
"GO:0030509","GO:0030509","BMP signaling pathway","6/172","173/29008",0.000600518460470026,0.00429480234426625,0.0027518955779381,"Egr1/Etv2/Atf2/Hes1/Sox11/Hoxa13",6
"GO:1902932","GO:1902932","positive regulation of alcohol biosynthetic process","3/172","28/29008",0.000601744284498843,0.00429480234426625,0.0027518955779381,"Pou1f1/Srebf2/Srebf1",3
"GO:0036293","GO:0036293","response to decreased oxygen levels","7/172","241/29008",0.000612746183781211,0.00436110971026404,0.0027943820377673,"Egr1/Atf2/Arnt2/Arnt/Myc/Nfatc3/Usf1",7
"GO:0010594","GO:0010594","regulation of endothelial cell migration","6/172","174/29008",0.000618955976460323,0.00439303573264875,0.00281483864386442,"Sp1/Patz1/Klf4/Ets1/Foxp1/Foxc2",6
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","8/172","317/29008",0.000637972708281106,0.00451542905750072,0.00289326219457309,"Klf15/Egr1/Arntl/Foxo1/Foxo3/Foxl1/Prdm15/Nfatc4",8
"GO:0048863","GO:0048863","stem cell differentiation","7/172","243/29008",0.000643350257756448,0.00454087661153305,0.0029095677206014,"Etv4/Hes1/Pou5f1/Sox11/Foxc2/Foxo4/Foxc1",7
"GO:0006986","GO:0006986","response to unfolded protein","5/172","116/29008",0.000652368203193997,0.00457915752544988,0.00293409622489166,"Creb3l4/Atf3/Creb3/Creb3l2/Bhlha15",5
"GO:0043534","GO:0043534","blood vessel endothelial cell migration","5/172","116/29008",0.000652368203193997,0.00457915752544988,0.00293409622489166,"Sp1/Klf4/Ets1/Egr3/Foxc2",5
"GO:0045137","GO:0045137","development of primary sexual characteristics","7/172","244/29008",0.000659100638220568,0.00461370446754398,0.00295623218588809,"Patz1/Wt1/Foxl2/Sohlh2/Foxo3/Hoxa10/Foxc1",7
"GO:0070897","GO:0070897","transcription preinitiation complex assembly","3/172","29/29008",0.000668263040832256,0.00466502528230298,0.00298911600960585,"Ikzf1/Creb1/Tbp",3
"GO:0008585","GO:0008585","female gonad development","5/172","117/29008",0.000678264177099638,0.00470920072953382,0.0030174214374564,"Wt1/Foxl2/Sohlh2/Foxo3/Foxc1",5
"GO:0051146","GO:0051146","striated muscle cell differentiation","8/172","320/29008",0.000678287546208364,0.00470920072953382,0.0030174214374564,"Klf5/Wt1/Bhlhe41/Foxp1/Yy1/Mef2a/Nfatc3/Bhlha15",8
"GO:0051817","GO:0051817","modulation of process of other organism involved in symbiotic interaction","4/172","67/29008",0.00068386598102491,0.00473502858600943,0.00303397064236166,"Sp1/Jun/Pou2f3/Tfap4",4
"GO:0007409","GO:0007409","axonogenesis","10/172","487/29008",0.000691378255609174,0.00477406990594085,0.00305898637697854,"Klf7/Etv4/Etv1/Creb1/Pou3f2/Foxp1/Nfib/Neurog2/Lhx1/Egr2",10
"GO:2000756","GO:2000756","regulation of peptidyl-lysine acetylation","4/172","68/29008",0.000723277147704094,0.00498083830364874,0.00319147327479104,"Klf15/Spi1/Ctcf/Foxp3",4
"GO:0048596","GO:0048596","embryonic camera-type eye morphogenesis","3/172","30/29008",0.000739292452588921,0.00507740476872391,0.00325334825922944,"Sp3/Sp1/Sox11",3
